row_index,id_student,code_module,code_presentation,actual_at_risk,predicted_at_risk,risk_probability,risk_level,recommendations_json,clicks_week1_28d,clicks_week2_28d,clicks_week3_28d,clicks_week4_28d,weekly_click_slope_28d,active_days_28d,active_days_last7d,days_since_last_activity_28d,assessment_mean_score_28d,assessment_completion_rate_28d,assessments_missed_28d,engagement_direction
316,2486127,AAA,2013J,0,0,0.2044190593353349,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",50.0,0.0,227.0,23.0,14.6,10.0,2.0,4.0,70.0,1.0,0.0,Improving
317,2498700,AAA,2013J,0,1,0.4712226968445116,High,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",17.0,35.0,102.0,148.0,46.0,12.0,3.0,2.0,74.0,1.0,0.0,Improving
332,2566163,AAA,2013J,0,0,0.0794947101996315,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",71.0,63.0,99.0,138.0,23.7,9.0,2.0,3.0,87.0,1.0,0.0,Improving
335,2574528,AAA,2013J,0,0,0.2332267202798338,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",1.0,75.0,120.0,18.0,9.6,13.0,1.0,6.0,63.0,1.0,0.0,Improving
337,2576122,AAA,2013J,1,0,0.2611449298413692,Medium,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (64.0) is relatively low.""}]",62.0,29.0,89.0,24.0,-5.4,9.0,2.0,4.0,64.0,1.0,0.0,Declining
338,2578995,AAA,2013J,0,0,0.1823084865823212,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",94.0,64.0,33.0,31.0,-22.0,18.0,5.0,1.0,75.0,1.0,0.0,Declining
352,2643002,AAA,2013J,0,0,0.2307482524908033,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",168.0,79.0,158.0,85.0,-17.0,16.0,2.0,2.0,49.0,1.0,0.0,Declining
357,2666246,AAA,2013J,0,0,0.1835484692984352,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",19.0,40.0,90.0,1.0,-0.4,7.0,1.0,1.0,76.0,1.0,0.0,Declining
359,2671132,AAA,2013J,0,0,0.3104187605491788,Medium,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (59.0) is relatively low.""}, {""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",216.0,110.0,122.0,92.0,-36.0,14.0,3.0,4.0,59.0,1.0,0.0,Declining
364,2689958,AAA,2013J,0,0,0.047411946475537,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",122.0,177.0,220.0,142.0,10.3,28.0,7.0,0.0,86.0,1.0,0.0,Improving
367,2694424,AAA,2013J,0,0,0.0756328017822249,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",1.0,426.0,145.0,115.0,6.1,17.0,4.0,1.0,89.0,1.0,0.0,Improving
369,6516,AAA,2014J,0,0,0.1731826589793219,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",229.0,42.0,79.0,220.0,1.0,19.0,4.0,0.0,60.0,1.0,0.0,Improving
374,46844,AAA,2014J,0,1,0.371651174221457,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (56.0) is relatively low.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 9 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,74.0,2.0,0.0,-7.2,5.0,0.0,9.0,56.0,1.0,0.0,Declining
379,62487,AAA,2014J,0,0,0.2596389209873386,Medium,"[{""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",37.0,8.0,128.0,1.0,1.2,10.0,1.0,3.0,78.0,1.0,0.0,Improving
380,63165,AAA,2014J,0,0,0.2691344269273876,Medium,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (50.0) is relatively low.""}, {""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",103.0,101.0,62.0,11.0,-31.5,15.0,3.0,2.0,50.0,1.0,0.0,Declining
397,119902,AAA,2014J,1,0,0.0956624539649195,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",201.0,257.0,212.0,169.0,-14.1,21.0,4.0,0.0,75.0,1.0,0.0,Declining
403,130547,AAA,2014J,0,0,0.1703831937220485,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",56.0,105.0,58.0,54.0,-5.3,15.0,4.0,0.0,63.0,1.0,0.0,Declining
414,147756,AAA,2014J,0,1,0.4192932742808924,High,"[{""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",16.0,12.0,36.0,80.0,21.6,14.0,6.0,0.0,69.0,1.0,0.0,Improving
423,164944,AAA,2014J,0,1,0.3648008630645906,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (59.0) is relatively low.""}]",39.0,12.0,208.0,16.0,12.7,11.0,2.0,2.0,59.0,1.0,0.0,Improving
432,185350,AAA,2014J,1,1,0.5253859313428485,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 10 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",2.0,0.0,83.0,0.0,7.7,4.0,0.0,10.0,75.0,1.0,0.0,Improving
434,199636,AAA,2014J,0,0,0.0963972472575858,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",76.0,66.0,204.0,21.0,-2.7,15.0,2.0,2.0,88.0,1.0,0.0,Declining
435,199897,AAA,2014J,0,0,0.2022258284029466,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",29.0,34.0,266.0,186.0,70.3,17.0,6.0,0.0,77.0,1.0,0.0,Improving
439,228383,AAA,2014J,0,0,0.1758378228443309,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",202.0,154.0,290.0,54.0,-30.8,13.0,1.0,2.0,76.0,1.0,0.0,Declining
441,235068,AAA,2014J,0,0,0.2355842996543037,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",154.0,167.0,79.0,157.0,-7.9,23.0,7.0,0.0,58.0,1.0,0.0,Declining
448,252073,AAA,2014J,0,0,0.2982654438235309,Medium,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (55.0) is relatively low.""}]",31.0,63.0,11.0,40.0,-2.5,11.0,3.0,0.0,55.0,1.0,0.0,Declining
451,260623,AAA,2014J,0,0,0.2517736969302878,Medium,"[{""factor"": ""declining_engagement"", ""recommendation"": ""Check for barriers causing declining engagement and agree on a recovery plan."", ""reason"": ""Weekly activity is trending downward across the first four weeks.""}]",51.0,186.0,110.0,42.0,-10.3,17.0,4.0,1.0,69.0,1.0,0.0,Declining
452,263251,AAA,2014J,0,0,0.1481198785559884,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",193.0,92.0,339.0,99.0,-3.5,22.0,5.0,1.0,68.0,1.0,0.0,Declining
456,268733,AAA,2014J,1,1,0.780395929712663,High,"[{""factor"": ""missed_assessments"", ""recommendation"": ""Review missed or overdue assessments and agree on a catch-up plan."", ""reason"": ""1 assessment(s) due in the observation window were not completed.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 5 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",0.0,0.0,0.0,3.0,0.9,1.0,1.0,5.0,,0.0,1.0,Improving
473,292775,AAA,2014J,0,0,0.162346881975358,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",243.0,82.0,74.0,6.0,-71.9,15.0,2.0,1.0,75.0,1.0,0.0,Declining
480,298034,AAA,2014J,1,0,0.2767967914980933,Medium,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring; no strong actionable warning signal was triggered by the rule set."", ""reason"": ""Current actionable indicators are not beyond the configured intervention thresholds.""}]",54.0,40.0,162.0,10.0,-1.0,10.0,3.0,0.0,68.0,1.0,0.0,Declining
481,298838,AAA,2014J,0,0,0.2155101129573129,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",39.0,59.0,138.0,32.0,5.8,13.0,2.0,3.0,68.0,1.0,0.0,Improving
482,301967,AAA,2014J,0,1,0.5553587347407569,High,"[{""factor"": ""low_early_assessment_score"", ""recommendation"": ""Schedule targeted academic review on the topics covered by the early assessments."", ""reason"": ""Early mean assessment score (51.0) is relatively low.""}, {""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 10 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}]",0.0,8.0,28.0,0.0,2.0,5.0,0.0,10.0,51.0,1.0,0.0,Improving
485,303985,AAA,2014J,0,1,0.4387697198256712,High,"[{""factor"": ""recent_inactivity"", ""recommendation"": ""Use a supportive check-in to re-engage the student with current learning activities."", ""reason"": ""No recorded VLE activity for about 9 day(s) before the prediction point.""}, {""factor"": ""low_recent_engagement"", ""recommendation"": ""Encourage a short, regular weekly study schedule and monitor activity over the next week."", ""reason"": ""Recent engagement is in the lower range observed in the development data.""}, {""factor"": ""previous_attempts"", ""recommendation"": ""Consider additional tutoring or structured academic support based on prior attempt history."", ""reason"": ""The student has 1 previous attempt(s).""}]",4.0,0.0,131.0,0.0,11.9,5.0,0.0,9.0,67.0,1.0,0.0,Improving
493,315076,AAA,2014J,0,0,0.1606667050717952,Low,"[{""factor"": ""monitor"", ""recommendation"": ""Continue routine monitoring and reinforce current study habits."", ""reason"": ""Calibrated risk is below the low-risk boundary; low risk is relative and does not guarantee success.""}]",117.0,57.0,80.0,26.0,-25.0,14.0,3.0,2.0,81.0,1.0,0.0,Declining
